,PERSON_ID,DISPLAY_FIRST_LAST,HEIGHT,WEIGHT,POSITION,TEAM_NAME,GROUP_VALUE,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
479,1629057,Robert Williams III,6-8,237,Center-Forward,Celtics,2020-21,58.0,80.0,0.0,19.0,30.0,118.0,23.0,19.0,19.0,36.0,135.0
1836,201577,Robin Lopez,7-0,281,Center,Bucks,2010-11,179.0,357.0,0.0,74.0,100.0,216.0,8.0,48.0,18.0,45.0,432.0
1837,201577,Robin Lopez,7-0,281,Center,Bucks,2011-12,124.0,269.0,0.0,100.0,140.0,209.0,20.0,43.0,18.0,60.0,348.0
1838,201577,Robin Lopez,7-0,281,Center,Bucks,2012-13,384.0,719.0,0.0,161.0,207.0,462.0,64.0,110.0,32.0,128.0,929.0
1839,201577,Robin Lopez,7-0,281,Center,Bucks,2013-14,355.0,644.0,0.0,198.0,242.0,700.0,73.0,84.0,25.0,139.0,908.0
1840,201577,Robin Lopez,7-0,281,Center,Bucks,2014-15,234.0,437.0,0.0,98.0,127.0,394.0,55.0,73.0,16.0,84.0,566.0
1841,201577,Robin Lopez,7-0,281,Center,Bucks,2015-16,357.0,662.0,0.0,128.0,161.0,602.0,114.0,133.0,16.0,129.0,842.0
1842,201577,Robin Lopez,7-0,281,Center,Bucks,2016-17,382.0,775.0,0.0,75.0,104.0,520.0,80.0,91.0,18.0,117.0,839.0
1843,201577,Robin Lopez,7-0,281,Center,Bucks,2017-18,342.0,645.0,4.0,68.0,90.0,290.0,124.0,107.0,14.0,53.0,756.0
1844,201577,Robin Lopez,7-0,281,Center,Bucks,2018-19,304.0,535.0,7.0,89.0,123.0,286.0,89.0,96.0,11.0,78.0,704.0
1845,201577,Robin Lopez,7-0,281,Center,Bucks,2019-20,147.0,299.0,35.0,28.0,53.0,161.0,45.0,63.0,10.0,45.0,357.0
284,201577,Robin Lopez,7-0,281,Center,Bucks,2020-21,265.0,496.0,2.0,113.0,145.0,396.0,66.0,80.0,18.0,84.0,644.0
1738,1629066,Rodions Kurucs,6-9,228,Forward,Nets,2018-19,202.0,449.0,58.0,72.0,92.0,246.0,52.0,77.0,41.0,25.0,534.0
1739,1629066,Rodions Kurucs,6-9,228,Forward,Nets,2019-20,79.0,177.0,33.0,24.0,38.0,137.0,51.0,46.0,25.0,5.0,215.0
264,1629066,Rodions Kurucs,6-9,228,Forward,Nets,2020-21,166.0,370.0,51.0,58.0,76.0,214.0,52.0,68.0,36.0,19.0,441.0
1493,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2014-15,155.0,374.0,62.0,61.0,80.0,117.0,83.0,45.0,30.0,12.0,433.0
1494,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2015-16,408.0,972.0,161.0,172.0,200.0,267.0,213.0,125.0,73.0,16.0,1149.0
1495,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2016-17,272.0,666.0,114.0,90.0,115.0,202.0,96.0,65.0,38.0,11.0,748.0
1496,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2017-18,322.0,751.0,127.0,111.0,129.0,165.0,95.0,70.0,45.0,12.0,882.0
1497,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2018-19,292.0,671.0,84.0,137.0,155.0,157.0,126.0,55.0,59.0,12.0,805.0
1498,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2019-20,87.0,172.0,35.0,21.0,27.0,72.0,32.0,19.0,17.0,4.0,230.0
212,203918,Rodney Hood,6-8,208,Guard-Forward,Trail Blazers,2020-21,258.0,605.0,98.0,97.0,115.0,158.0,99.0,61.0,42.0,11.0,712.0
1949,203585,Rodney McGruder,6-4,205,Guard,Clippers,2016-17,190.0,460.0,73.0,44.0,71.0,256.0,124.0,56.0,46.0,18.0,497.0
1950,203585,Rodney McGruder,6-4,205,Guard,Clippers,2017-18,36.0,73.0,15.0,4.0,8.0,33.0,17.0,4.0,8.0,3.0,91.0
1951,203585,Rodney McGruder,6-4,205,Guard,Clippers,2018-19,186.0,461.0,79.0,52.0,72.0,238.0,112.0,64.0,36.0,12.0,503.0
1952,203585,Rodney McGruder,6-4,205,Guard,Clippers,2019-20,72.0,181.0,24.0,19.0,34.0,151.0,36.0,24.0,26.0,8.0,187.0
307,203585,Rodney McGruder,6-4,205,Guard,Clippers,2020-21,157.0,383.0,66.0,41.0,59.0,196.0,95.0,50.0,31.0,11.0,420.0
1761,1629641,Romeo Langford,6-4,216,Guard-Forward,Celtics,2019-20,28.0,80.0,5.0,18.0,25.0,41.0,13.0,11.0,8.0,8.0,79.0
269,1629641,Romeo Langford,6-4,216,Guard-Forward,Celtics,2020-21,233.0,539.0,73.0,104.0,130.0,172.0,181.0,88.0,50.0,15.0,643.0
1483,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2015-16,63.0,138.0,4.0,37.0,52.0,154.0,43.0,26.0,39.0,16.0,167.0
1484,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2016-17,235.0,542.0,15.0,190.0,253.0,452.0,154.0,116.0,82.0,44.0,675.0
1485,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2017-18,342.0,724.0,13.0,249.0,316.0,459.0,167.0,121.0,65.0,48.0,946.0
1486,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2018-19,200.0,487.0,9.0,118.0,183.0,310.0,96.0,68.0,44.0,27.0,527.0
1487,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2019-20,155.0,329.0,3.0,105.0,143.0,283.0,106.0,59.0,46.0,23.0,418.0
210,1626178,Rondae Hollis-Jefferson,6-6,217,Forward,Raptors,2020-21,160.0,362.0,7.0,108.0,151.0,286.0,96.0,63.0,50.0,26.0,435.0
2124,1626220,Royce O'Neale,6-4,226,Forward,Jazz,2017-18,120.0,284.0,42.0,61.0,76.0,236.0,95.0,55.0,36.0,16.0,343.0
2125,1626220,Royce O'Neale,6-4,226,Forward,Jazz,2018-19,163.0,343.0,68.0,32.0,42.0,285.0,124.0,70.0,54.0,24.0,426.0
2126,1626220,Royce O'Neale,6-4,226,Forward,Jazz,2019-20,158.0,365.0,92.0,42.0,55.0,389.0,180.0,61.0,59.0,32.0,450.0
350,1626220,Royce O'Neale,6-4,226,Forward,Jazz,2020-21,197.0,368.0,68.0,4.0,8.0,241.0,102.0,88.0,63.0,24.0,467.0
1218,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2010-11,409.0,869.0,57.0,194.0,241.0,336.0,153.0,135.0,91.0,58.0,1069.0
1219,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2011-12,485.0,1067.0,54.0,208.0,263.0,417.0,147.0,161.0,95.0,55.0,1232.0
1220,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2012-13,521.0,1253.0,84.0,240.0,295.0,461.0,202.0,198.0,113.0,53.0,1366.0
1221,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2013-14,537.0,1179.0,65.0,318.0,387.0,437.0,209.0,224.0,95.0,56.0,1457.0
1222,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2014-15,508.0,1116.0,79.0,337.0,393.0,399.0,250.0,183.0,71.0,41.0,1432.0
1223,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2015-16,466.0,1007.0,74.0,198.0,254.0,456.0,120.0,139.0,100.0,51.0,1204.0
1224,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2016-17,201.0,442.0,42.0,118.0,138.0,190.0,83.0,74.0,44.0,26.0,562.0
1225,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2017-18,253.0,537.0,37.0,112.0,145.0,291.0,73.0,78.0,46.0,38.0,655.0
1226,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2018-19,376.0,746.0,74.0,120.0,147.0,470.0,182.0,114.0,54.0,34.0,946.0
1227,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2019-20,266.0,596.0,74.0,120.0,136.0,362.0,114.0,88.0,35.0,33.0,726.0
160,200752,Rudy Gay,6-8,250,Forward-Guard,Spurs,2020-21,397.0,867.0,62.0,194.0,237.0,383.0,151.0,143.0,73.0,44.0,1050.0
1252,203497,Rudy Gobert,7-1,258,Center,Jazz,2013-14,36.0,74.0,0.0,32.0,65.0,155.0,7.0,32.0,8.0,41.0,104.0
1253,203497,Rudy Gobert,7-1,258,Center,Jazz,2014-15,258.0,427.0,0.0,170.0,273.0,775.0,109.0,111.0,64.0,189.0,686.0
1254,203497,Rudy Gobert,7-1,258,Center,Jazz,2015-16,198.0,354.0,0.0,161.0,283.0,668.0,91.0,114.0,45.0,135.0,557.0
1255,203497,Rudy Gobert,7-1,258,Center,Jazz,2016-17,413.0,625.0,0.0,311.0,476.0,1035.0,97.0,147.0,49.0,214.0,1137.0
1256,203497,Rudy Gobert,7-1,258,Center,Jazz,2017-18,276.0,444.0,0.0,204.0,299.0,601.0,80.0,107.0,44.0,129.0,756.0
1257,203497,Rudy Gobert,7-1,258,Center,Jazz,2018-19,476.0,712.0,0.0,332.0,522.0,1041.0,161.0,130.0,66.0,187.0,1284.0
1258,203497,Rudy Gobert,7-1,258,Center,Jazz,2019-20,386.0,557.0,0.0,254.0,403.0,916.0,101.0,130.0,51.0,135.0,1026.0
165,203497,Rudy Gobert,7-1,258,Center,Jazz,2020-21,198.0,326.0,0.0,145.0,235.0,542.0,67.0,90.0,37.0,112.0,540.0
1337,1629060,Rui Hachimura,6-8,230,Forward,Wizards,2019-20,254.0,545.0,25.0,116.0,140.0,294.0,87.0,53.0,37.0,8.0,649.0
181,1629060,Rui Hachimura,6-8,230,Forward,Wizards,2020-21,221.0,479.0,54.0,102.0,134.0,274.0,95.0,70.0,43.0,30.0,598.0
2625,201566,Russell Westbrook,6-3,200,Guard,Rockets,2010-11,614.0,1390.0,34.0,531.0,631.0,379.0,670.0,316.0,155.0,30.0,1793.0
2626,201566,Russell Westbrook,6-3,200,Guard,Rockets,2011-12,578.0,1266.0,62.0,340.0,413.0,301.0,362.0,239.0,112.0,21.0,1558.0
2627,201566,Russell Westbrook,6-3,200,Guard,Rockets,2012-13,673.0,1535.0,97.0,460.0,575.0,428.0,607.0,273.0,145.0,24.0,1903.0
2628,201566,Russell Westbrook,6-3,200,Guard,Rockets,2013-14,346.0,791.0,68.0,242.0,293.0,263.0,319.0,177.0,88.0,7.0,1002.0
2629,201566,Russell Westbrook,6-3,200,Guard,Rockets,2014-15,627.0,1471.0,86.0,546.0,654.0,488.0,574.0,293.0,140.0,14.0,1886.0
2630,201566,Russell Westbrook,6-3,200,Guard,Rockets,2015-16,656.0,1444.0,101.0,465.0,573.0,626.0,834.0,342.0,163.0,20.0,1878.0
2631,201566,Russell Westbrook,6-3,200,Guard,Rockets,2016-17,824.0,1941.0,200.0,710.0,840.0,864.0,840.0,438.0,132.0,31.0,2558.0
2632,201566,Russell Westbrook,6-3,200,Guard,Rockets,2017-18,757.0,1687.0,97.0,417.0,566.0,804.0,820.0,381.0,147.0,20.0,2028.0
2633,201566,Russell Westbrook,6-3,200,Guard,Rockets,2018-19,630.0,1473.0,119.0,296.0,451.0,807.0,784.0,325.0,142.0,33.0,1675.0
2634,201566,Russell Westbrook,6-3,200,Guard,Rockets,2019-20,604.0,1281.0,55.0,290.0,380.0,451.0,401.0,255.0,93.0,20.0,1553.0
469,201566,Russell Westbrook,6-3,200,Guard,Rockets,2020-21,579.0,1310.0,73.0,396.0,489.0,461.0,442.0,270.0,105.0,17.0,1627.0
564,1627853,Ryan Arcidiacono,6-3,195,Guard,Bulls,2017-18,17.0,41.0,9.0,5.0,6.0,25.0,35.0,13.0,13.0,0.0,48.0
565,1627853,Ryan Arcidiacono,6-3,195,Guard,Bulls,2018-19,187.0,418.0,81.0,89.0,102.0,219.0,269.0,63.0,65.0,4.0,544.0
566,1627853,Ryan Arcidiacono,6-3,195,Guard,Bulls,2019-20,90.0,220.0,54.0,27.0,38.0,110.0,96.0,37.0,27.0,3.0,261.0
15,1627853,Ryan Arcidiacono,6-3,195,Guard,Bulls,2020-21,92.0,231.0,61.0,22.0,35.0,113.0,81.0,39.0,24.0,4.0,266.0
767,1629151,Ryan Broekhoff,6-6,215,Guard-Forward,76ers,2018-19,57.0,126.0,38.0,15.0,19.0,63.0,22.0,16.0,6.0,4.0,167.0
768,1629151,Ryan Broekhoff,6-6,215,Guard-Forward,76ers,2019-20,22.0,59.0,20.0,7.0,8.0,43.0,11.0,6.0,5.0,4.0,71.0
60,1629151,Ryan Broekhoff,6-6,215,Guard-Forward,76ers,2020-21,94.0,196.0,57.0,23.0,31.0,84.0,34.0,27.0,7.0,4.0,268.0
1066,1629635,Sekou Doumbouya,6-8,230,Forward,Pistons,2019-20,92.0,236.0,28.0,31.0,46.0,118.0,19.0,35.0,20.0,8.0,243.0
127,1629635,Sekou Doumbouya,6-8,230,Forward,Pistons,2020-21,205.0,446.0,50.0,94.0,123.0,258.0,86.0,65.0,40.0,29.0,554.0
2135,1628400,Semi Ojeleye,6-6,240,Forward,Celtics,2017-18,65.0,188.0,40.0,25.0,41.0,161.0,20.0,25.0,21.0,4.0,195.0
2136,1628400,Semi Ojeleye,6-6,240,Forward,Celtics,2018-19,67.0,158.0,28.0,24.0,39.0,86.0,23.0,19.0,10.0,4.0,186.0
2137,1628400,Semi Ojeleye,6-6,240,Forward,Celtics,2019-20,80.0,196.0,48.0,28.0,32.0,145.0,37.0,19.0,21.0,5.0,236.0
352,1628400,Semi Ojeleye,6-6,240,Forward,Celtics,2020-21,122.0,257.0,87.0,38.0,8.0,191.0,84.0,9.0,35.0,8.0,370.0
1530,201586,Serge Ibaka,7-0,235,Forward,Raptors,2010-11,335.0,617.0,0.0,138.0,184.0,622.0,22.0,71.0,31.0,198.0,808.0
1531,201586,Serge Ibaka,7-0,235,Forward,Raptors,2011-12,262.0,490.0,1.0,78.0,118.0,498.0,28.0,79.0,33.0,241.0,603.0
1532,201586,Serge Ibaka,7-0,235,Forward,Raptors,2012-13,446.0,778.0,20.0,143.0,191.0,617.0,43.0,125.0,28.0,242.0,1055.0
1533,201586,Serge Ibaka,7-0,235,Forward,Raptors,2013-14,524.0,978.0,23.0,156.0,199.0,709.0,85.0,123.0,39.0,219.0,1227.0
1534,201586,Serge Ibaka,7-0,235,Forward,Raptors,2014-15,374.0,786.0,77.0,92.0,110.0,499.0,55.0,97.0,30.0,155.0,917.0
1535,201586,Serge Ibaka,7-0,235,Forward,Raptors,2015-16,416.0,869.0,60.0,91.0,121.0,533.0,66.0,108.0,38.0,148.0,983.0
1536,201586,Serge Ibaka,7-0,235,Forward,Raptors,2016-17,471.0,982.0,124.0,107.0,125.0,538.0,75.0,105.0,41.0,124.0,1173.0
1537,201586,Serge Ibaka,7-0,235,Forward,Raptors,2017-18,379.0,784.0,107.0,94.0,118.0,478.0,62.0,90.0,29.0,99.0,959.0
1538,201586,Serge Ibaka,7-0,235,Forward,Raptors,2018-19,464.0,877.0,49.0,135.0,177.0,601.0,99.0,113.0,29.0,103.0,1112.0
1539,201586,Serge Ibaka,7-0,235,Forward,Raptors,2019-20,343.0,670.0,70.0,89.0,124.0,452.0,77.0,109.0,28.0,46.0,845.0
221,201586,Serge Ibaka,7-0,235,Forward,Raptors,2020-21,345.0,715.0,82.0,82.0,106.0,464.0,57.0,92.0,33.0,122.0,853.0
973,203552,Seth Curry,6-2,185,Guard,Mavericks,2013-14,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
974,203552,Seth Curry,6-2,185,Guard,Mavericks,2014-15,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
975,203552,Seth Curry,6-2,185,Guard,Mavericks,2015-16,102.0,224.0,50.0,45.0,54.0,60.0,67.0,36.0,22.0,3.0,299.0
976,203552,Seth Curry,6-2,185,Guard,Mavericks,2016-17,338.0,703.0,137.0,85.0,100.0,179.0,189.0,92.0,79.0,7.0,898.0
977,203552,Seth Curry,6-2,185,Guard,Mavericks,2018-19,212.0,465.0,113.0,44.0,52.0,120.0,66.0,61.0,36.0,12.0,581.0
978,203552,Seth Curry,6-2,185,Guard,Mavericks,2019-20,284.0,574.0,145.0,80.0,97.0,145.0,124.0,62.0,38.0,9.0,793.0
110,203552,Seth Curry,6-2,185,Guard,Mavericks,2020-21,248.0,524.0,102.0,78.0,92.0,136.0,155.0,75.0,60.0,5.0,675.0
2088,203894,Shabazz Napier,6-0,175,Guard,Wizards,2014-15,87.0,228.0,43.0,44.0,56.0,113.0,130.0,81.0,40.0,4.0,261.0
2089,203894,Shabazz Napier,6-0,175,Guard,Wizards,2015-16,68.0,201.0,34.0,33.0,45.0,55.0,97.0,46.0,23.0,1.0,203.0
2090,203894,Shabazz Napier,6-0,175,Guard,Wizards,2016-17,73.0,183.0,34.0,38.0,49.0,61.0,67.0,41.0,32.0,2.0,218.0
2091,203894,Shabazz Napier,6-0,175,Guard,Wizards,2017-18,223.0,531.0,82.0,116.0,138.0,170.0,150.0,90.0,81.0,14.0,644.0
2092,203894,Shabazz Napier,6-0,175,Guard,Wizards,2018-19,169.0,435.0,76.0,115.0,138.0,100.0,143.0,66.0,41.0,16.0,529.0
2093,203894,Shabazz Napier,6-0,175,Guard,Wizards,2019-20,188.0,456.0,76.0,126.0,153.0,158.0,262.0,128.0,69.0,11.0,578.0
341,203894,Shabazz Napier,6-0,175,Guard,Wizards,2020-21,207.0,502.0,84.0,133.0,159.0,155.0,211.0,107.0,68.0,15.0,630.0
1250,1628983,Shai Gilgeous-Alexander,6-5,180,Guard-Forward,Thunder,2018-19,341.0,716.0,51.0,156.0,195.0,232.0,270.0,141.0,96.0,45.0,889.0
1251,1628983,Shai Gilgeous-Alexander,6-5,180,Guard-Forward,Thunder,2019-20,478.0,1015.0,87.0,288.0,357.0,412.0,232.0,134.0,79.0,47.0,1331.0
164,1628983,Shai Gilgeous-Alexander,6-5,180,Guard-Forward,Thunder,2020-21,362.0,761.0,56.0,176.0,220.0,259.0,264.0,140.0,93.0,45.0,956.0
2009,1629003,Shake Milton,6-5,205,Guard-Forward,76ers,2018-19,34.0,87.0,14.0,5.0,7.0,35.0,18.0,6.0,8.0,8.0,87.0
2010,1629003,Shake Milton,6-5,205,Guard-Forward,76ers,2019-20,134.0,277.0,58.0,51.0,65.0,88.0,104.0,47.0,20.0,7.0,377.0
320,1629003,Shake Milton,6-5,205,Guard-Forward,76ers,2020-21,244.0,486.0,106.0,102.0,129.0,146.0,199.0,92.0,33.0,6.0,696.0
1391,1627885,Shaquille Harrison,6-7,190,Guard,Bulls,2017-18,59.0,124.0,6.0,28.0,38.0,61.0,55.0,22.0,26.0,7.0,152.0
1392,1627885,Shaquille Harrison,6-7,190,Guard,Bulls,2018-19,184.0,426.0,24.0,82.0,123.0,222.0,139.0,60.0,89.0,30.0,474.0
1393,1627885,Shaquille Harrison,6-7,190,Guard,Bulls,2019-20,77.0,165.0,16.0,39.0,50.0,86.0,49.0,19.0,34.0,19.0,209.0
191,1627885,Shaquille Harrison,6-7,190,Guard,Bulls,2020-21,125.0,281.0,23.0,60.0,83.0,148.0,82.0,34.0,58.0,28.0,333.0
1749,1627746,Skal Labissiere,6-10,235,Forward-Center,Hawks,2016-17,117.0,218.0,3.0,52.0,74.0,162.0,27.0,37.0,16.0,13.0,289.0
1750,1627746,Skal Labissiere,6-10,235,Forward-Center,Hawks,2017-18,205.0,458.0,18.0,95.0,118.0,287.0,72.0,73.0,25.0,49.0,523.0
1751,1627746,Skal Labissiere,6-10,235,Forward-Center,Hawks,2018-19,26.0,49.0,6.0,9.0,17.0,43.0,11.0,11.0,5.0,6.0,67.0
1752,1627746,Skal Labissiere,6-10,235,Forward-Center,Hawks,2019-20,81.0,147.0,3.0,25.0,33.0,169.0,42.0,30.0,7.0,31.0,190.0
267,1627746,Skal Labissiere,6-10,235,Forward-Center,Hawks,2020-21,208.0,464.0,18.0,94.0,116.0,303.0,78.0,75.0,24.0,54.0,528.0
1456,203524,Solomon Hill,6-6,226,Forward,Heat,2013-14,17.0,40.0,7.0,6.0,7.0,41.0,12.0,13.0,5.0,2.0,47.0
1457,203524,Solomon Hill,6-6,226,Forward,Heat,2014-15,251.0,634.0,68.0,159.0,193.0,314.0,184.0,115.0,66.0,18.0,729.0
1458,203524,Solomon Hill,6-6,226,Forward,Heat,2015-16,93.0,208.0,24.0,36.0,42.0,166.0,57.0,33.0,37.0,11.0,246.0
1459,203524,Solomon Hill,6-6,226,Forward,Heat,2016-17,183.0,478.0,94.0,103.0,128.0,307.0,141.0,82.0,72.0,32.0,563.0
1460,203524,Solomon Hill,6-6,226,Forward,Heat,2017-18,11.0,41.0,4.0,3.0,6.0,36.0,22.0,9.0,7.0,1.0,29.0
1461,203524,Solomon Hill,6-6,226,Forward,Heat,2018-19,68.0,178.0,32.0,23.0,32.0,133.0,55.0,31.0,23.0,10.0,191.0
1462,203524,Solomon Hill,6-6,226,Forward,Heat,2019-20,110.0,278.0,63.0,40.0,54.0,165.0,104.0,51.0,43.0,12.0,323.0
205,203524,Solomon Hill,6-6,226,Forward,Heat,2020-21,166.0,393.0,18.0,101.0,118.0,229.0,99.0,68.0,44.0,10.0,453.0
1054,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2014-15,51.0,169.0,12.0,31.0,34.0,48.0,104.0,33.0,19.0,6.0,145.0
1055,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2015-16,19.0,54.0,1.0,19.0,33.0,17.0,22.0,7.0,3.0,0.0,58.0
1056,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2016-17,134.0,302.0,38.0,126.0,159.0,164.0,185.0,66.0,44.0,23.0,432.0
1057,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2017-18,324.0,838.0,141.0,218.0,268.0,259.0,524.0,128.0,68.0,23.0,1007.0
1058,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2018-19,366.0,828.0,124.0,287.0,356.0,166.0,311.0,152.0,40.0,17.0,1143.0
1059,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2019-20,424.0,1021.0,123.0,347.0,446.0,221.0,432.0,174.0,40.0,21.0,1318.0
123,203915,Spencer Dinwiddie,6-5,215,Guard,Nets,2020-21,287.0,686.0,91.0,227.0,287.0,152.0,294.0,119.0,33.0,15.0,893.0
1633,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2015-16,225.0,600.0,63.0,80.0,102.0,306.0,118.0,114.0,55.0,12.0,593.0
1634,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2016-17,129.0,365.0,45.0,36.0,53.0,189.0,105.0,71.0,56.0,24.0,339.0
1635,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2017-18,210.0,560.0,67.0,112.0,145.0,252.0,112.0,77.0,95.0,14.0,599.0
1636,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2018-19,171.0,440.0,62.0,50.0,64.0,217.0,88.0,81.0,60.0,14.0,454.0
1637,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2019-20,22.0,59.0,7.0,9.0,16.0,37.0,20.0,15.0,6.0,4.0,60.0
243,1626169,Stanley Johnson,6-6,242,Forward-Guard,Raptors,2020-21,200.0,536.0,57.0,93.0,120.0,260.0,105.0,88.0,65.0,10.0,550.0
979,201939,Stephen Curry,6-3,185,Guard,Warriors,2010-11,505.0,1053.0,151.0,212.0,227.0,286.0,432.0,226.0,109.0,20.0,1373.0
980,201939,Stephen Curry,6-3,185,Guard,Warriors,2011-12,145.0,296.0,55.0,38.0,47.0,88.0,138.0,65.0,39.0,8.0,383.0
981,201939,Stephen Curry,6-3,185,Guard,Warriors,2012-13,626.0,1388.0,272.0,262.0,291.0,314.0,539.0,240.0,126.0,12.0,1786.0
982,201939,Stephen Curry,6-3,185,Guard,Warriors,2013-14,652.0,1383.0,261.0,308.0,348.0,334.0,666.0,294.0,128.0,14.0,1873.0
983,201939,Stephen Curry,6-3,185,Guard,Warriors,2014-15,653.0,1341.0,286.0,308.0,337.0,341.0,619.0,249.0,163.0,16.0,1900.0
984,201939,Stephen Curry,6-3,185,Guard,Warriors,2015-16,805.0,1598.0,402.0,363.0,400.0,430.0,527.0,262.0,169.0,15.0,2375.0
985,201939,Stephen Curry,6-3,185,Guard,Warriors,2016-17,675.0,1443.0,324.0,325.0,362.0,353.0,524.0,239.0,142.0,17.0,1999.0
986,201939,Stephen Curry,6-3,185,Guard,Warriors,2017-18,428.0,864.0,212.0,278.0,302.0,261.0,310.0,153.0,80.0,8.0,1346.0
987,201939,Stephen Curry,6-3,185,Guard,Warriors,2018-19,632.0,1340.0,354.0,263.0,287.0,369.0,361.0,192.0,92.0,25.0,1881.0
988,201939,Stephen Curry,6-3,185,Guard,Warriors,2019-20,33.0,82.0,12.0,26.0,26.0,26.0,33.0,16.0,5.0,2.0,104.0
111,201939,Stephen Curry,6-3,185,Guard,Warriors,2020-21,400.0,851.0,165.0,178.0,195.0,223.0,328.0,160.0,79.0,13.0,1143.0
783,1628425,Sterling Brown,6-5,219,Guard-Forward,Bucks,2017-18,82.0,205.0,32.0,21.0,24.0,143.0,25.0,25.0,31.0,13.0,217.0
784,1628425,Sterling Brown,6-5,219,Guard-Forward,Bucks,2018-19,145.0,312.0,53.0,29.0,42.0,184.0,84.0,46.0,25.0,8.0,372.0
785,1628425,Sterling Brown,6-5,219,Guard-Forward,Bucks,2019-20,95.0,256.0,44.0,32.0,40.0,183.0,51.0,42.0,29.0,7.0,266.0
66,1628425,Sterling Brown,6-5,219,Guard-Forward,Bucks,2020-21,124.0,283.0,48.0,29.0,39.0,178.0,67.0,42.0,27.0,8.0,324.0
492,203500,Steven Adams,6-11,265,Center,Thunder,2013-14,93.0,185.0,0.0,79.0,136.0,332.0,43.0,71.0,40.0,57.0,265.0
493,203500,Steven Adams,6-11,265,Center,Thunder,2014-15,217.0,399.0,0.0,103.0,205.0,523.0,66.0,99.0,38.0,86.0,537.0
494,203500,Steven Adams,6-11,265,Center,Thunder,2015-16,261.0,426.0,0.0,114.0,196.0,533.0,62.0,84.0,42.0,89.0,636.0
495,203500,Steven Adams,6-11,265,Center,Thunder,2016-17,374.0,655.0,0.0,157.0,257.0,613.0,86.0,146.0,89.0,78.0,905.0
496,203500,Steven Adams,6-11,265,Center,Thunder,2017-18,448.0,712.0,0.0,160.0,286.0,685.0,88.0,128.0,92.0,78.0,1056.0
497,203500,Steven Adams,6-11,265,Center,Thunder,2018-19,481.0,809.0,0.0,146.0,292.0,760.0,124.0,135.0,117.0,76.0,1108.0
498,203500,Steven Adams,6-11,265,Center,Thunder,2019-20,283.0,478.0,1.0,117.0,201.0,583.0,146.0,94.0,51.0,67.0,684.0
0,203500,Steven Adams,6-11,265,Center,Thunder,2020-21,283.0,493.0,0.0,120.0,222.0,582.0,106.0,107.0,52.0,78.0,687.0
2078,1629004,Svi Mykhailiuk,6-7,205,Guard-Forward,Pistons,2018-19,46.0,140.0,29.0,12.0,20.0,36.0,37.0,21.0,14.0,1.0,133.0
2079,1629004,Svi Mykhailiuk,6-7,205,Guard-Forward,Pistons,2019-20,166.0,405.0,115.0,57.0,70.0,104.0,106.0,61.0,41.0,4.0,504.0
338,1629004,Svi Mykhailiuk,6-7,205,Guard-Forward,Pistons,2020-21,260.0,537.0,191.0,103.0,108.0,138.0,139.0,81.0,55.0,7.0,814.0
1927,204456,T.J. McConnell,6-1,190,Guard,Pacers,2015-16,218.0,464.0,31.0,26.0,41.0,250.0,367.0,140.0,95.0,10.0,493.0
